ticket,side,observed_price,mfe_price,mae_price,mfe_pips,mae_pips,time_to_mfe_minutes,time_to_mae_minutes,final_pnl,holding_minutes,bars_in_trade
95047920,Buy,4087.56,6.445000000000164,-0.5549999999998363,64.45000000000164,-5.549999999998363,49.81666666666667,8.816666666666666,5.58,53.18333333333333,53.0
95072289,Buy,4078.44,10.674999999999727,-0.1449999999999818,106.74999999999727,-1.449999999999818,8.85,0.85,9.29,12.133333333333333,12.0
95107372,Sell,4046.03,6.515000000000327,-0.7349999999996726,65.15000000000327,-7.349999999996726,12.633333333333333,0.6333333333333333,4.07,41.25,41.0
95168933,Buy,4022.45,4.765000000000327,-0.6749999999997272,47.650000000003274,-6.7499999999972715,23.2,1.2,2.85,33.18333333333333,33.0
95248660,Buy,4047.81,5.7150000000001455,-2.4650000000001455,57.150000000001455,-24.650000000001455,4.1,2.1,3.87,7.783333333333333,8.0
95298275,Buy,4062.11,5.654999999999745,-1.2650000000003274,56.54999999999745,-12.650000000003274,3.316666666666667,0.31666666666666665,5.28,4.266666666666667,4.0
95369124,Buy,4076.89,6.184999999999945,-0.9049999999997453,61.849999999999454,-9.049999999997453,14.15,0.15,4.76,32.3,33.0
95443868,Sell,4063.33,8.335000000000036,-0.555000000000291,83.35000000000036,-5.55000000000291,12.9,0.9,5.5,13.266666666666667,13.0
95511070,Sell,4061.67,4.845000000000255,-1.2150000000001455,48.45000000000255,-12.150000000001455,6.716666666666667,0.7166666666666667,2.66,10.883333333333333,11.0
95576013,Sell,4076.22,-0.11500000000023647,-4.855000000000018,-1.1500000000023647,-48.55000000000018,0.4166666666666667,9.416666666666666,-4.0,12.083333333333334,12.0
95598021,Buy,4133.53,6.015000000000327,-1.2950000000000728,60.150000000003274,-12.950000000000728,29.7,0.7,4.04,30.333333333333332,30.0
95612645,Sell,4165.21,5.515000000000327,-0.8450000000002547,55.150000000003274,-8.450000000002547,2.6333333333333333,0.6333333333333333,3.23,7.916666666666667,8.0
95709969,Buy,4258.33,6.855000000000473,-0.8649999999997817,68.55000000000473,-8.649999999997817,27.166666666666668,8.166666666666666,1.1,29.033333333333335,29.0
95773198,Buy,4239.76,8.074999999999818,-1.4750000000003638,80.74999999999818,-14.750000000003638,30.15,13.15,5.6,32.016666666666666,32.0
95800620,Buy,4263.68,7.484999999999673,-2.1350000000002183,74.84999999999673,-21.350000000002183,4.0,0.0,4.74,9.333333333333334,10.0
95918631,Buy,4328.99,8.06500000000051,0.4350000000004002,80.6500000000051,4.350000000004002,10.933333333333334,0.9333333333333333,7.46,12.266666666666667,12.0
96004348,Sell,4405.96,0.2650000000003274,-3.0450000000000728,2.650000000003274,-30.450000000000728,0.9333333333333333,0.9333333333333333,-3.58,1.9,1.0
96024216,Sell,4375.16,7.764999999999418,-0.34500000000025466,77.64999999999418,-3.4500000000025466,9.783333333333333,0.7833333333333333,6.7,10.083333333333334,10.0
96113042,Sell,4412.26,5.505000000000109,-0.0749999999998181,55.05000000000109,-0.749999999998181,5.916666666666667,0.9166666666666666,3.54,7.1,7.0
96202433,Buy,4402.6,2.6649999999999636,-0.3350000000000364,26.649999999999636,-3.350000000000364,1.5166666666666666,0.5166666666666667,2.24,1.9666666666666666,2.0
96325914,Sell,4324.79,7.0349999999998545,-1.2049999999999272,70.34999999999854,-12.049999999999272,18.133333333333333,2.1333333333333333,6.04,18.75,19.0
96332229,Buy,4326.97,10.154999999999745,-0.3350000000000364,101.54999999999745,-3.350000000000364,72.96666666666667,1.9666666666666666,6.7,80.68333333333334,80.0
96391293,Sell,4395.88,6.444999999999709,-0.5349999999998545,64.44999999999709,-5.349999999998545,9.566666666666666,2.566666666666667,2.43,15.4,15.0
96484066,Sell,4399.36,10.774999999999636,-4.625,107.74999999999636,-46.25,98.15,1.15,6.92,133.73333333333332,134.0
96566692,Sell,4343.53,5.0349999999998545,-0.625,50.349999999998545,-6.25,7.283333333333333,0.2833333333333333,8.0,8.25,8.0
96653069,Sell,4490.48,6.704999999999927,-3.2650000000003274,67.04999999999927,-32.650000000003274,15.716666666666667,3.716666666666667,4.65,24.066666666666666,24.0
96756936,Buy,4536.82,1.6550000000006548,-2.0349999999998545,16.55000000000655,-20.349999999998545,3.566666666666667,0.5666666666666667,1.02,3.8,4.0
96882975,Buy,4635.03,7.4350000000004,-0.6349999999993088,74.350000000004,-6.349999999993088,32.28333333333333,0.2833333333333333,6.72,32.36666666666667,33.0
97042659,Buy,4629.55,9.175000000000182,-0.6549999999997453,91.75000000000182,-6.549999999997453,2.683333333333333,0.6833333333333333,5.93,5.95,6.0
97143853,Buy,4640.95,1.055000000000291,-5.074999999999818,10.55000000000291,-50.74999999999818,7.6,1.6,-1.09,7.916666666666667,8.0
97182841,Buy,4640.61,5.1950000000006185,-1.4349999999994907,51.950000000006185,-14.349999999994907,11.15,1.15,5.06,11.3,12.0
97352852,Sell,4604.68,4.805000000000291,-0.9149999999999636,48.05000000000291,-9.149999999999636,4.833333333333333,0.8333333333333334,5.32,13.033333333333333,13.0
97451919,Buy,4580.67,3.725000000000364,-0.5450000000000728,37.25000000000364,-5.450000000000728,5.283333333333333,0.2833333333333333,5.5,6.9,7.0
97638884,Sell,4425.37,6.484999999999673,-0.005000000000109139,64.84999999999673,-0.050000000001091394,5.166666666666667,0.16666666666666666,5.49,5.783333333333333,6.0
97800092,Sell,4440.12,5.085000000000036,0.1750000000001819,50.850000000000364,1.750000000001819,3.966666666666667,0.9666666666666667,1.9,5.866666666666666,5.0
97982386,Buy,4319.11,12.454999999999927,-4.734999999999673,124.54999999999927,-47.349999999996726,125.58333333333333,46.583333333333336,1.28,166.05,166.0
98070555,Buy,4366.67,4.805000000000291,-1.444999999999709,48.05000000000291,-14.44999999999709,1.0833333333333333,0.08333333333333333,2.5,4.016666666666667,4.0
98161217,Sell,4434.66,0.805000000000291,-4.555000000000291,8.05000000000291,-45.55000000000291,0.06666666666666667,3.066666666666667,-3.75,3.316666666666667,4.0
98188192,Sell,4434.76,9.425000000000182,-0.18499999999949068,94.25000000000182,-1.8499999999949068,19.85,0.85,7.19,21.016666666666666,21.0
98366050,Sell,4401.75,21.914999999999964,-2.125,219.14999999999964,-21.25,3.816666666666667,0.8166666666666667,17.67,4.9,5.0
98440487,Buy,4394.74,6.345000000000255,-1.944999999999709,63.45000000000255,-19.44999999999709,2.1,0.1,4.39,3.9833333333333334,4.0
99000862,Sell,4399.59,7.775000000000546,0.7250000000003638,77.75000000000546,7.250000000003638,18.9,2.9,4.28,21.983333333333334,22.0
99208828,Buy,4404.63,9.164999999999964,-1.1450000000004366,91.64999999999964,-11.450000000004366,13.033333333333333,0.03333333333333333,7.78,13.933333333333334,14.0
99615317,Sell,4329.05,9.09100000000035,-1.425000000000182,90.91000000000349,-14.250000000001819,23.85,0.85,5.71,35.56666666666667,35.0
99738973,Buy,4333.59,0.681999999999789,-5.542000000000371,6.81999999999789,-55.42000000000371,0.08333333333333333,4.083333333333333,-4.97,4.433333333333334,5.0
99754992,Buy,4363.75,8.484999999999673,-0.7650000000003274,84.84999999999673,-7.650000000003274,7.75,0.75,6.64,10.05,10.0
100126875,Sell,4298.08,7.001999999999498,0.08500000000003638,70.01999999999498,0.8500000000003638,5.183333333333334,0.18333333333333332,5.8,6.1,6.0
100453335,Buy,4325.5,9.055000000000291,-1.5450000000000728,90.55000000000291,-15.450000000000728,23.3,0.3,6.74,23.416666666666668,24.0
100653865,Buy,4279.11,7.9350000000004,-2.074999999999818,79.350000000004,-20.74999999999818,18.45,0.45,5.2,21.033333333333335,21.0
100675478,Sell,4306.96,1.5349999999998545,-1.3549999999995634,15.349999999998545,-13.549999999995634,0.4,1.4,-1.44,2.283333333333333,2.0
100829495,Sell,4373.27,8.515000000000327,-1.0549999999993815,85.15000000000327,-10.549999999993815,6.666666666666667,0.6666666666666666,6.53,8.383333333333333,8.0
00983845,Buy,4336.1,9.414999999999964,-1.9950000000008004,94.14999999999964,-19.950000000008004,7.933333333333334,0.9333333333333333,8.26,8.166666666666666,8.0
