trade_idx,real_dt,real_return_1,real_return_5,real_rsi_14,real_h1_atr_pct,ctrl_dt,ctrl_return_1,ctrl_return_5,ctrl_rsi_14,ctrl_h1_atr_pct,hour_matched,atr_abs_diff,ret1_abs_diff
93,2025-12-30 05:20:00,3.42820010309719,8.382919061524774,55.83512576751066,0.6856591738695137,2026-09-17 05:43:00,3.4284075047152918,9.264434256939236,42.55319145510315,0.6899037762725652,True,0.004244602403051467,0.00020740161810195445
94,2025-12-30 10:12:00,4.707155541339159,6.4508213732450415,50.152360104516866,0.42808779399622343,2025-12-30 10:43:00,4.739071046060417,6.203078217545954,82.60601853640428,0.42808779399622343,True,0.0,0.03191550472125826
95,2026-01-02 07:31:00,-3.475242895473185,-7.496191911655625,37.35581184356752,0.4358716368185274,2026-05-15 07:09:00,3.463387127671247,15.49562709068919,82.02917764268201,0.4283350999939201,True,0.0075365368246073094,6.938630023144432
96,2026-01-05 09:12:00,1.7970773727804534,12.93796190619867,74.76624304442753,0.4311776850439687,2026-02-27 09:32:00,1.8101133342751652,2.63258340975403,43.7192544438384,0.4288450509733367,True,0.0023326340706320003,0.013035961494711756
97,2026-01-06 06:52:00,1.0815858332402506,-0.22390158361029755,59.6649483459673,0.37020331518607635,2025-09-08 06:09:00,1.086397880689649,-2.06072167029836,44.56034089010359,0.37063421883190667,True,0.00043090364583031615,0.004812047449398449
98,2026-01-07 14:04:00,-0.8735844851381902,-0.268811483625786,34.2431761191816,0.3537415118373852,2026-01-06 14:01:00,-0.8760826078513251,-2.6053335219955454,58.41166927954891,0.35305470747365236,True,0.0006868043637328625,0.002498122713134876
99,2026-01-08 07:05:00,1.3294681113551476,0.8111588418002746,38.8007465535216,0.3648291999784429,2025-10-16 07:03:00,1.3227372630431056,-1.8724920295110081,57.75247410785547,0.3684180245430902,True,0.0035888245646473194,0.00673084831204207
100,2026-01-09 07:03:00,0.08962189642192087,-3.516390973403727,38.078703642000235,0.345751085652586,2026-06-05 07:38:00,0.09009161190842718,2.0499858641076507,51.900826386230676,0.3436162930758483,True,0.0021347925767377096,0.0004697154865063169
101,2026-01-12 05:30:00,-3.745068172286148,-8.34918781491445,43.6702292927597,0.5083345355963912,2026-08-13 05:08:00,3.742604103935676,6.897639260272648,39.380911412238206,0.5122660114725928,True,0.003931475876201573,7.487672276221824
102,2026-01-12 09:25:00,2.8637604234882374,6.707273334838337,68.70056486307212,0.48043874716290236,2025-10-31 09:42:00,-2.867769635805928,3.2687689092658623,49.51923070257071,0.4805531254208163,True,0.00011437825791393852,5.731530059294165
103,2026-01-12 12:11:00,-2.1970348730326883,5.9150368203986226,49.84392065726446,0.4380258922054691,2026-09-11 12:36:00,2.180566569678355,5.551147141100721,43.35506514485402,0.4339131341580769,True,0.004112758047392195,4.377601442711043
104,2026-01-13 10:44:00,-0.80776943203964,-9.92432430074297,24.446680046047945,0.34710610574045775,2025-12-19 10:47:00,0.8094010778902927,-3.398054324948996,24.108108071617806,0.34743818207425087,True,0.00033207633379311874,1.6171705099299327
105,2026-01-14 04:29:00,0.21671876947237934,4.878445402065612,45.73089940819811,0.42656152759913213,2026-06-19 15:35:00,-0.21675648011587612,4.867452286316798,36.229635336910825,0.42591185547582855,False,0.0006496721233035796,0.43347524958825545
106,2026-01-15 07:19:00,-2.7427825093195857,-2.2639923982104015,68.35793349105145,0.4511869283652497,2026-09-11 07:49:00,2.755623331005541,0.570402572586115,65.81930371443829,0.4511914982673928,True,4.569902143092275e-06,5.498405840325127
107,2026-01-16 07:03:00,-1.0005513908206698,0.8049366547480119,69.9468082501969,0.34258592000293325,2025-08-08 07:35:00,1.0007314169335757,-0.39435089401407275,68.16059734961524,0.339606969095886,True,0.002978950907047251,2.0012828077542455
108,2026-01-16 12:48:00,-1.0582665940872538,-3.860395750305834,61.61388619814158,0.27267864533247765,2025-12-23 12:44:00,-1.0709564421940154,-0.452953322602756,38.57294704490483,0.27016874807589514,True,0.002509897256582516,0.012689848106761659
109,2026-01-20 07:00:00,1.944450676660825,3.825517914217702,74.63987856394112,0.2218673167297978,2025-09-11 07:27:00,1.9546547625437505,-1.1559150512530092,46.825218609928534,0.22124046098416852,True,0.0006268557456292623,0.01020408588292554
110,2026-01-22 07:25:00,-1.5844507011719688,-7.271825634541651,33.201580990922665,0.8180599862008577,2026-08-31 07:20:00,-1.5843609989185659,-5.904850461360134,47.54420425681551,0.8271672115271673,True,0.009107225326309587,8.97022534029901e-05
111,2026-01-23 07:00:00,1.8578896191434602,-1.0498062400898789,60.1518025766466,0.5060253754833877,2026-01-23 07:31:00,-1.8574695006534636,1.959166526126488,49.20382154636522,0.5060253754833877,True,0.0,3.715359119796924
112,2026-01-26 09:00:00,3.9612272709788066,6.445985304335267,81.48742637020679,0.5328089986020261,2025-10-10 09:22:00,-4.00251226870707,7.812864259044705,52.831445653588,0.5362006903585239,True,0.0033916917564977833,7.963739539685877
113,2026-01-28 07:01:00,3.2274728601033864,9.554776098155138,55.541125507463065,0.6069691276603668,2026-02-23 07:55:00,3.198266345805223,0.7170091031083459,52.7607361207928,0.6012458763544407,True,0.0057232513059261025,0.029206514298163455
