trade_ticket,trade_time,trade_direction,control_time,clock_event,state_similarity,state_difference,market_difference,event_difference,candidate_hidden_condition
92319804,2026-05-04 20:24:33,Buy,2026-05-04 19:54:00,M30 phase 24,0.5523730838741077,m1_ema20_dist Δz=1.66; m15_price_ema20 Δz=0.69; m1_range Δz=0.40; m1_atr_ratio Δz=0.38,m1_return_5 Δ=0.000355423; m1_ema20_dist Δ=2.25,same measured event flags,no isolated measured clock/event condition
92331897,2026-05-05 06:17:31,Sell,2026-05-05 05:47:00,M30 phase 17,0.2014790230026179,m1_ema20_dist Δz=0.50; m15_price_ema20 Δz=0.40; m1_range Δz=0.25; m1_atr_ratio Δz=0.07,m1_return_5 Δ=6.74079e-06; m1_ema20_dist Δ=-0.684,same measured event flags,no isolated measured clock/event condition
92342438,2026-05-05 13:41:28,Sell,2026-05-05 13:11:00,M30 phase 11,0.40177700833263075,m1_ema20_dist Δz=1.01; m15_price_ema20 Δz=0.88; m1_atr_ratio Δz=0.25; m1_return_5 Δz=0.25,m1_return_5 Δ=0.000276114; m1_ema20_dist Δ=1.37,"event_any, event_count","event_any, event_count"
92396538,2026-05-06 08:30:50,Sell,2026-05-06 07:00:00,M30 phase 0,0.2212781057278206,m1_return_5 Δz=0.58; m15_price_ema20 Δz=0.42; m1_range Δz=0.20; m1_atr_ratio Δz=0.13,m1_return_5 Δ=-0.000642296; m1_ema20_dist Δ=0.00872,clock_h1_post120,clock_h1_post120
92408965,2026-05-06 12:41:15,Sell,2026-05-06 11:11:00,M30 phase 11,0.24782751308988976,m1_ema20_dist Δz=0.58; m1_atr_ratio Δz=0.41; cooldown_log_seconds Δz=0.34; h1_price_ema20 Δz=0.25,m1_return_5 Δ=-0.000201925; m1_ema20_dist Δ=-0.78,same measured event flags,no isolated measured clock/event condition
92461110,2026-05-07 07:56:52,Buy,2026-05-07 07:26:00,M30 phase 26,0.07384003968569158,m15_price_ema20 Δz=0.17; m1_ema20_dist Δz=0.14; m1_return_5 Δz=0.09; m1_atr_ratio Δz=0.07,m1_return_5 Δ=-9.58325e-05; m1_ema20_dist Δ=-0.187,same measured event flags,no isolated measured clock/event condition
92535886,2026-05-07 19:37:09,Sell,2026-05-07 19:07:00,M30 phase 7,0.46927878698081943,m1_ema20_dist Δz=1.44; m1_return_5 Δz=0.71; m15_price_ema20 Δz=0.21; m1_atr_ratio Δz=0.16,m1_return_5 Δ=0.000777619; m1_ema20_dist Δ=1.95,"event_any, event_count","event_any, event_count"
92561346,2026-05-08 09:30:27,Sell,2026-05-08 08:30:00,M30 phase 0,0.2996777980181982,m15_price_ema20 Δz=0.71; h1_price_ema20 Δz=0.50; m1_atr_ratio Δz=0.45; m1_return_5 Δz=0.24,m1_return_5 Δ=0.000259591; m1_ema20_dist Δ=-0.311,event_count,event_count
92611594,2026-05-11 07:03:52,Buy,2026-05-11 11:03:00,M30 phase 3,1.3283966807374359,seconds_since_last_entry Δz=3.36; cooldown_log_seconds Δz=2.15; trades_session_before Δz=1.99; trades_today_before Δz=1.03,m1_return_5 Δ=0.000456568; m1_ema20_dist Δ=0.26,"event_any, event_count","event_any, event_count"
92626347,2026-05-11 15:38:02,Sell,2026-05-11 14:38:00,M30 phase 8,0.49794430376525833,m15_price_ema20 Δz=1.22; m1_atr_ratio Δz=0.95; m1_ema20_dist Δz=0.58; h1_price_ema20 Δz=0.40,m1_return_5 Δ=0.000278065; m1_ema20_dist Δ=0.791,same measured event flags,no isolated measured clock/event condition
92649888,2026-05-12 05:30:04,Buy,2026-05-12 05:00:00,M30 phase 0,0.30695942384246183,m1_range Δz=0.90; m1_return_5 Δz=0.39; m1_atr_ratio Δz=0.39; m15_price_ema20 Δz=0.14,m1_return_5 Δ=-0.000429145; m1_ema20_dist Δ=-0.0142,"event_any, event_count, clock_h1_post120","event_any, event_count, clock_h1_post120"
92660254,2026-05-12 13:41:21,Buy,2026-05-12 16:11:00,M30 phase 11,0.8157459662515791,trades_session_before Δz=1.99; trades_today_before Δz=1.03; cooldown_log_seconds Δz=0.91; m1_ema20_dist Δz=0.78,m1_return_5 Δ=-0.000822543; m1_ema20_dist Δ=-1.06,"event_any, event_count","event_any, event_count"
92699406,2026-05-13 08:32:18,Buy,2026-05-13 07:02:00,M30 phase 2,0.3477686155780027,m1_ema20_dist Δz=0.80; m1_return_5 Δz=0.78; m15_price_ema20 Δz=0.28; m1_range Δz=0.25,m1_return_5 Δ=-0.000864266; m1_ema20_dist Δ=-1.08,clock_h1_post120,clock_h1_post120
92704162,2026-05-13 13:32:46,Sell,2026-05-13 13:02:00,M30 phase 2,0.6408737786548409,m1_ema20_dist Δz=2.13; m1_range Δz=0.42; m1_return_5 Δz=0.34; m1_atr_ratio Δz=0.24,m1_return_5 Δ=-0.000374437; m1_ema20_dist Δ=-2.89,"event_any, event_count, clock_h1_post120","event_any, event_count, clock_h1_post120"
92707912,2026-05-13 16:16:14,Buy,2026-05-13 15:46:00,M30 phase 16,0.39719254853993763,m15_price_ema20 Δz=0.82; m1_ema20_dist Δz=0.74; m1_atr_ratio Δz=0.52; h1_price_ema20 Δz=0.51,m1_return_5 Δ=-0.000167232; m1_ema20_dist Δ=0.998,same measured event flags,no isolated measured clock/event condition
92708453,2026-05-13 16:27:45,Sell,2026-05-13 14:27:00,M30 phase 27,0.7510779925874206,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.10; trades_today_before Δz=1.03; m15_price_ema20 Δz=0.43,m1_return_5 Δ=0.000117442; m1_ema20_dist Δ=0.185,"event_any, event_count","event_any, event_count"
92749649,2026-05-14 07:37:00,Sell,2026-05-14 11:37:00,M30 phase 7,2.4683455683564,active_positions_before_candidate Δz=7.45; trades_prev_hour Δz=3.57; m1_ema20_dist Δz=1.31; cooldown_log_seconds Δz=1.05,m1_return_5 Δ=0.000578069; m1_ema20_dist Δ=1.78,event_count,event_count
92755985,2026-05-14 14:27:21,Buy,2026-05-14 13:27:00,M30 phase 27,0.6985376524679507,m1_ema20_dist Δz=1.96; m1_return_5 Δz=1.41; cooldown_log_seconds Δz=0.12; h1_price_ema20 Δz=0.11,m1_return_5 Δ=-0.00154833; m1_ema20_dist Δ=-2.65,same measured event flags,no isolated measured clock/event condition
92794484,2026-05-15 06:52:48,Sell,2026-05-15 05:22:00,M30 phase 22,0.2906009057400355,m1_atr_ratio Δz=0.73; m15_price_ema20 Δz=0.56; h1_price_ema20 Δz=0.28; m1_ema20_dist Δz=0.26,m1_return_5 Δ=-9.98311e-05; m1_ema20_dist Δ=0.354,same measured event flags,no isolated measured clock/event condition
92816284,2026-05-15 14:15:09,Sell,2026-05-15 13:15:00,M30 phase 15,0.5132029853229684,m1_ema20_dist Δz=1.47; h1_price_ema20 Δz=0.83; m15_price_ema20 Δz=0.43; m1_range Δz=0.30,m1_return_5 Δ=-0.000114622; m1_ema20_dist Δ=-1.99,same measured event flags,no isolated measured clock/event condition
92863125,2026-05-18 09:44:22,Buy,2026-05-18 09:14:00,M30 phase 14,0.24192065172527255,m1_ema20_dist Δz=0.57; m1_range Δz=0.49; m15_price_ema20 Δz=0.35; m1_return_5 Δz=0.14,m1_return_5 Δ=-0.000151948; m1_ema20_dist Δ=-0.771,same measured event flags,no isolated measured clock/event condition
92873305,2026-05-18 16:08:58,Buy,2026-05-18 15:38:00,M30 phase 8,0.4041218726433727,m15_price_ema20 Δz=0.98; h1_price_ema20 Δz=0.55; m1_return_5 Δz=0.50; m1_range Δz=0.44,m1_return_5 Δ=-0.000549768; m1_ema20_dist Δ=-0.557,"event_any, event_count","event_any, event_count"
92878258,2026-05-18 17:35:04,Sell,2026-05-18 13:35:00,M30 phase 5,0.90754910623203,trades_session_before Δz=1.99; m1_atr_ratio Δz=1.15; m1_return_5 Δz=1.04; trades_today_before Δz=1.03,m1_return_5 Δ=-0.00115022; m1_ema20_dist Δ=0.542,event_count,event_count
92901499,2026-05-19 06:40:39,Sell,2026-05-19 04:40:00,M30 phase 10,0.39437789781320426,m1_range Δz=0.92; m1_atr_ratio Δz=0.69; h1_price_ema20 Δz=0.54; m1_return_5 Δz=0.42,m1_return_5 Δ=-0.000462218; m1_ema20_dist Δ=0.105,same measured event flags,no isolated measured clock/event condition
92905766,2026-05-19 10:09:51,Sell,2026-05-19 09:39:00,M30 phase 9,0.3636294893614995,m1_return_5 Δz=0.93; m1_range Δz=0.59; m1_ema20_dist Δz=0.43; m1_atr_ratio Δz=0.30,m1_return_5 Δ=0.00102306; m1_ema20_dist Δ=0.576,"event_any, event_count","event_any, event_count"
92943988,2026-05-20 09:00:09,Buy,2026-05-20 08:00:00,M30 phase 0,0.2998703470333171,m15_price_ema20 Δz=0.80; h1_price_ema20 Δz=0.43; m1_atr_ratio Δz=0.31; m1_ema20_dist Δz=0.29,m1_return_5 Δ=0.000105357; m1_ema20_dist Δ=0.392,"event_any, event_count","event_any, event_count"
92991008,2026-05-21 09:39:49,Sell,2026-05-21 07:39:00,M30 phase 9,0.23048561986641547,m1_atr_ratio Δz=0.52; m1_ema20_dist Δz=0.36; m1_range Δz=0.35; m1_return_5 Δz=0.30,m1_return_5 Δ=0.00032975; m1_ema20_dist Δ=-0.491,same measured event flags,no isolated measured clock/event condition
93028917,2026-05-22 07:41:02,Sell,2026-05-22 07:11:00,M30 phase 11,0.4836939091983742,m1_ema20_dist Δz=1.54; m1_return_5 Δz=0.58; m15_price_ema20 Δz=0.29; m1_atr_ratio Δz=0.10,m1_return_5 Δ=-0.000640306; m1_ema20_dist Δ=-2.09,event_count,event_count
93029514,2026-05-22 08:36:56,Buy,2026-05-22 08:06:00,M30 phase 6,0.3528180285315044,m1_ema20_dist Δz=0.92; cooldown_log_seconds Δz=0.67; m1_range Δz=0.38; m1_atr_ratio Δz=0.19,m1_return_5 Δ=0.000114985; m1_ema20_dist Δ=1.25,same measured event flags,no isolated measured clock/event condition
93037747,2026-05-22 15:30:46,Sell,2026-05-22 15:00:00,M30 phase 0,0.36915105815544097,m1_ema20_dist Δz=0.79; m1_atr_ratio Δz=0.65; m1_return_5 Δz=0.64; m1_range Δz=0.41,m1_return_5 Δ=-0.000701913; m1_ema20_dist Δ=-1.07,"event_any, event_count, clock_h1_post120","event_any, event_count, clock_h1_post120"
93064584,2026-05-25 09:09:03,Buy,2026-05-25 07:09:00,M30 phase 9,0.36201562036594276,m1_ema20_dist Δz=0.94; m15_price_ema20 Δz=0.67; h1_price_ema20 Δz=0.39; m1_atr_ratio Δz=0.25,m1_return_5 Δ=-0.00012697; m1_ema20_dist Δ=-1.28,same measured event flags,no isolated measured clock/event condition
93070782,2026-05-25 15:59:41,Sell,2026-05-25 14:29:00,M30 phase 29,0.36843193542516345,m15_price_ema20 Δz=0.93; m1_ema20_dist Δz=0.72; m1_return_5 Δz=0.40; cooldown_log_seconds Δz=0.19,m1_return_5 Δ=0.000437761; m1_ema20_dist Δ=0.969,same measured event flags,no isolated measured clock/event condition
93086094,2026-05-26 08:40:30,Sell,2026-05-26 08:10:00,M30 phase 10,0.41655257048967115,m1_ema20_dist Δz=0.89; m15_price_ema20 Δz=0.85; m1_range Δz=0.54; m1_return_5 Δz=0.52,m1_return_5 Δ=-0.000573919; m1_ema20_dist Δ=-1.2,"event_any, event_count","event_any, event_count"
93091481,2026-05-26 13:48:28,Sell,2026-05-26 13:18:00,M30 phase 18,0.3509246616922031,m1_ema20_dist Δz=0.95; m1_range Δz=0.52; m1_return_5 Δz=0.44; m15_price_ema20 Δz=0.25,m1_return_5 Δ=0.000481108; m1_ema20_dist Δ=-1.28,same measured event flags,no isolated measured clock/event condition
93095183,2026-05-26 15:35:27,Sell,2026-05-26 15:05:00,M30 phase 5,0.45535419566964813,m1_range Δz=1.01; m1_ema20_dist Δz=0.97; m1_return_5 Δz=0.65; cooldown_log_seconds Δz=0.25,m1_return_5 Δ=0.000714636; m1_ema20_dist Δ=1.31,"event_any, event_count","event_any, event_count"
93121138,2026-05-27 09:21:22,Sell,2026-05-27 07:21:00,M30 phase 21,0.45471306902408903,m1_ema20_dist Δz=0.96; m1_return_5 Δz=0.78; m1_atr_ratio Δz=0.78; m15_price_ema20 Δz=0.53,m1_return_5 Δ=-0.000856865; m1_ema20_dist Δ=-1.31,same measured event flags,no isolated measured clock/event condition
93131167,2026-05-27 14:50:40,Sell,2026-05-27 14:20:00,M30 phase 20,0.21727928473191796,m1_ema20_dist Δz=0.54; m1_return_5 Δz=0.44; m1_atr_ratio Δz=0.22; m1_range Δz=0.16,m1_return_5 Δ=-0.000486973; m1_ema20_dist Δ=-0.727,"event_any, event_count","event_any, event_count"
93169426,2026-05-28 07:11:24,Sell,2026-05-28 09:41:00,M30 phase 11,1.0568399698382076,trades_session_before Δz=1.99; m15_price_ema20 Δz=1.96; cooldown_log_seconds Δz=1.46; trades_today_before Δz=1.03,m1_return_5 Δ=0.00103008; m1_ema20_dist Δ=0.373,"event_any, event_count","event_any, event_count"
93184362,2026-05-28 17:04:21,Sell,2026-05-28 16:34:00,M30 phase 4,0.3104080597962547,m1_range Δz=0.95; m1_ema20_dist Δz=0.40; m15_price_ema20 Δz=0.22; m1_atr_ratio Δz=0.17,m1_return_5 Δ=-8.16572e-05; m1_ema20_dist Δ=0.545,event_count,event_count
93199497,2026-05-28 20:45:24,Buy,2026-05-28 18:45:00,M30 phase 15,0.426603499830783,h1_price_ema20 Δz=0.80; m1_range Δz=0.70; m1_atr_ratio Δz=0.68; cooldown_log_seconds Δz=0.59,m1_return_5 Δ=-0.000396378; m1_ema20_dist Δ=-0.407,"event_any, event_count","event_any, event_count"
93210316,2026-05-29 09:09:04,Sell,2026-05-29 07:39:00,M30 phase 9,0.2314437858728782,m1_atr_ratio Δz=0.56; m1_ema20_dist Δz=0.43; h1_price_ema20 Δz=0.31; m1_return_5 Δz=0.14,m1_return_5 Δ=-0.000154121; m1_ema20_dist Δ=0.587,"event_any, event_count","event_any, event_count"
93235333,2026-05-29 21:01:51,Buy,2026-05-29 20:31:00,M30 phase 1,0.3470383128996622,m1_return_5 Δz=0.83; h1_price_ema20 Δz=0.54; m15_price_ema20 Δz=0.50; m1_ema20_dist Δz=0.32,m1_return_5 Δ=0.000919032; m1_ema20_dist Δ=0.437,clock_h1_post120,clock_h1_post120
93252299,2026-06-01 11:07:05,Sell,2026-06-01 07:07:00,M30 phase 7,0.3518822170678634,m1_range Δz=1.01; m1_atr_ratio Δz=0.49; h1_price_ema20 Δz=0.28; m1_ema20_dist Δz=0.25,m1_return_5 Δ=-0.000104649; m1_ema20_dist Δ=-0.334,"event_any, event_count","event_any, event_count"
93277546,2026-06-01 16:40:02,Sell,2026-06-01 16:10:00,M30 phase 10,1.04545906933093,m15_price_ema20 Δz=2.11; m1_range Δz=1.90; m1_atr_ratio Δz=1.59; m1_return_5 Δz=1.56,m1_return_5 Δ=0.00171411; m1_ema20_dist Δ=0.373,same measured event flags,no isolated measured clock/event condition
93309253,2026-06-02 16:27:01,Sell,2026-06-02 15:27:00,M30 phase 27,0.5253678527103374,m1_return_5 Δz=1.09; m15_price_ema20 Δz=0.97; m1_range Δz=0.84; h1_price_ema20 Δz=0.62,m1_return_5 Δ=0.00120426; m1_ema20_dist Δ=-0.283,same measured event flags,no isolated measured clock/event condition
93345132,2026-06-03 07:31:17,Sell,2026-06-03 11:01:00,M30 phase 1,0.8750126879384603,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.16; trades_today_before Δz=1.03; h1_price_ema20 Δz=0.91,m1_return_5 Δ=0.000435349; m1_ema20_dist Δ=-0.952,"event_count, clock_h1_post120","event_count, clock_h1_post120"
93360769,2026-06-03 18:19:30,Sell,2026-06-03 21:49:00,M30 phase 19,0.8848516195943628,trades_session_before Δz=1.99; m1_range Δz=1.30; trades_today_before Δz=1.03; cooldown_log_seconds Δz=0.92,m1_return_5 Δ=0.000374974; m1_ema20_dist Δ=-1.02,same measured event flags,no isolated measured clock/event condition
93376580,2026-06-04 09:02:48,Sell,2026-06-04 08:32:00,M30 phase 2,0.3091178661671209,m1_ema20_dist Δz=0.79; h1_price_ema20 Δz=0.47; m15_price_ema20 Δz=0.40; m1_return_5 Δz=0.33,m1_return_5 Δ=0.000367546; m1_ema20_dist Δ=1.07,"event_count, clock_h1_post120","event_count, clock_h1_post120"
93377409,2026-06-04 10:05:50,Sell,2026-06-04 12:35:00,M30 phase 5,0.702211129527768,trades_session_before Δz=1.99; trades_today_before Δz=1.03; m1_range Δz=0.63; cooldown_log_seconds Δz=0.62,m1_return_5 Δ=7.95854e-05; m1_ema20_dist Δ=0.37,event_count,event_count
93404708,2026-06-05 07:16:51,Sell,2026-06-05 09:46:00,M30 phase 16,0.9413999337458087,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.60; m15_price_ema20 Δz=1.07; trades_today_before Δz=1.03,m1_return_5 Δ=0.000205155; m1_ema20_dist Δ=-1.08,same measured event flags,no isolated measured clock/event condition
93411173,2026-06-05 14:55:49,Sell,2026-06-05 13:25:00,M30 phase 25,0.29445215540190806,m1_return_5 Δz=0.66; m1_atr_ratio Δz=0.54; m1_ema20_dist Δz=0.36; m1_range Δz=0.29,m1_return_5 Δ=0.000725231; m1_ema20_dist Δ=0.487,"event_any, event_count","event_any, event_count"
93443489,2026-06-08 08:38:58,Buy,2026-06-08 07:38:00,M30 phase 8,2.250128210023805,m1_return_5 Δz=5.48; m1_range Δz=4.28; m1_ema20_dist Δz=3.15; m1_atr_ratio Δz=1.55,m1_return_5 Δ=-0.00603103; m1_ema20_dist Δ=-4.26,"event_any, event_count","event_any, event_count"
93461391,2026-06-08 18:18:03,Buy,2026-06-08 21:48:00,M30 phase 18,0.8309688781406306,trades_session_before Δz=1.99; trades_today_before Δz=1.03; m1_range Δz=1.02; m1_atr_ratio Δz=0.86,m1_return_5 Δ=-0.000703417; m1_ema20_dist Δ=0.789,"event_any, event_count","event_any, event_count"
93474519,2026-06-09 10:32:19,Sell,2026-06-09 10:02:00,M30 phase 2,0.15969428225079801,m1_ema20_dist Δz=0.45; m1_range Δz=0.27; m15_price_ema20 Δz=0.16; m1_return_5 Δz=0.05,m1_return_5 Δ=5.47955e-05; m1_ema20_dist Δ=0.612,"event_any, event_count, clock_h1_post120","event_any, event_count, clock_h1_post120"
93510992,2026-06-10 08:02:18,Sell,2026-06-10 07:02:00,M30 phase 2,0.24748742680677246,m1_range Δz=0.56; m1_atr_ratio Δz=0.50; m15_price_ema20 Δz=0.30; m1_return_5 Δz=0.23,m1_return_5 Δ=0.000255822; m1_ema20_dist Δ=-0.113,same measured event flags,no isolated measured clock/event condition
93557927,2026-06-11 09:36:08,Buy,2026-06-11 08:06:00,M30 phase 6,0.2708511650215306,m1_return_5 Δz=0.76; m1_ema20_dist Δz=0.43; h1_price_ema20 Δz=0.31; seconds_since_last_entry Δz=0.08,m1_return_5 Δ=-0.000840529; m1_ema20_dist Δ=-0.588,"event_any, event_count","event_any, event_count"
93598278,2026-06-12 08:17:41,Sell,2026-06-12 07:17:00,M30 phase 17,0.5080200407185269,m1_return_5 Δz=1.37; m1_ema20_dist Δz=0.90; m1_range Δz=0.54; m15_price_ema20 Δz=0.30,m1_return_5 Δ=0.00150524; m1_ema20_dist Δ=1.21,event_count,event_count
93609754,2026-06-12 17:23:16,Buy,2026-06-12 15:23:00,M30 phase 23,0.49271258698506293,m1_return_5 Δz=0.92; m15_price_ema20 Δz=0.90; m1_atr_ratio Δz=0.84; h1_price_ema20 Δz=0.59,m1_return_5 Δ=-0.00101023; m1_ema20_dist Δ=-0.0801,event_count,event_count
93631282,2026-06-15 08:44:57,Sell,2026-06-15 07:44:00,M30 phase 14,0.9381640427207499,m1_ema20_dist Δz=2.87; m1_return_5 Δz=1.39; m1_atr_ratio Δz=0.54; m1_range Δz=0.29,m1_return_5 Δ=-0.00152879; m1_ema20_dist Δ=-3.89,"event_any, event_count","event_any, event_count"
93650934,2026-06-15 16:30:46,Buy,2026-06-15 13:30:00,M30 phase 0,0.38784694518919455,m1_range Δz=0.97; m1_atr_ratio Δz=0.68; m15_price_ema20 Δz=0.44; cooldown_log_seconds Δz=0.36,m1_return_5 Δ=-0.000147178; m1_ema20_dist Δ=0.258,"event_any, event_count","event_any, event_count"
93681010,2026-06-16 13:18:40,Sell,2026-06-16 14:48:00,M30 phase 18,0.9998948761803561,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.98; m15_price_ema20 Δz=1.23; trades_today_before Δz=1.03,m1_return_5 Δ=-0.000704977; m1_ema20_dist Δ=-0.152,same measured event flags,no isolated measured clock/event condition
93682742,2026-06-16 15:06:09,Buy,2026-06-16 14:36:00,M30 phase 6,0.1828809628855753,h1_price_ema20 Δz=0.45; cooldown_log_seconds Δz=0.25; m1_range Δz=0.23; m1_atr_ratio Δz=0.21,m1_return_5 Δ=-3.00165e-05; m1_ema20_dist Δ=-0.07,same measured event flags,no isolated measured clock/event condition
93700747,2026-06-17 08:49:19,Sell,2026-06-17 07:19:00,M30 phase 19,0.19053256412424266,m15_price_ema20 Δz=0.45; m1_atr_ratio Δz=0.26; h1_price_ema20 Δz=0.25; m1_ema20_dist Δz=0.23,m1_return_5 Δ=2.78719e-05; m1_ema20_dist Δ=0.309,event_count,event_count
93757800,2026-06-18 18:09:38,Sell,2026-06-18 21:09:00,M30 phase 9,0.9885070683071743,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.83; seconds_since_last_entry Δz=1.55; trades_today_before Δz=1.03,m1_return_5 Δ=4.28763e-05; m1_ema20_dist Δ=0.125,same measured event flags,no isolated measured clock/event condition
93776205,2026-06-19 08:32:37,Sell,2026-06-19 07:32:00,M30 phase 2,0.9399742128218146,m1_ema20_dist Δz=2.79; m1_return_5 Δz=1.55; h1_price_ema20 Δz=0.57; m15_price_ema20 Δz=0.29,m1_return_5 Δ=0.00170894; m1_ema20_dist Δ=3.77,event_count,event_count
93798546,2026-06-22 08:28:11,Buy,2026-06-22 07:58:00,M30 phase 28,0.3010782155744321,m1_range Δz=0.72; m15_price_ema20 Δz=0.64; h1_price_ema20 Δz=0.31; m1_return_5 Δz=0.24,m1_return_5 Δ=0.000261075; m1_ema20_dist Δ=0.043,"event_any, event_count","event_any, event_count"
93832434,2026-06-23 06:39:04,Buy,2026-06-23 05:09:00,M30 phase 9,0.2673474150666375,m1_range Δz=0.71; h1_price_ema20 Δz=0.42; m1_ema20_dist Δz=0.24; m15_price_ema20 Δz=0.23,m1_return_5 Δ=0.000225414; m1_ema20_dist Δ=0.322,same measured event flags,no isolated measured clock/event condition
93873774,2026-06-23 21:06:17,Sell,2026-06-23 20:36:00,M30 phase 6,0.20509390621805543,m1_range Δz=0.37; m1_return_5 Δz=0.36; m1_ema20_dist Δz=0.32; m15_price_ema20 Δz=0.23,m1_return_5 Δ=-0.000392992; m1_ema20_dist Δ=0.435,same measured event flags,no isolated measured clock/event condition
93909211,2026-06-24 10:08:33,Buy,2026-06-24 09:38:00,M30 phase 8,0.2223978618077924,m1_ema20_dist Δz=0.53; h1_price_ema20 Δz=0.43; m1_range Δz=0.24; m15_price_ema20 Δz=0.17,m1_return_5 Δ=-0.000151612; m1_ema20_dist Δ=-0.723,"event_any, event_count","event_any, event_count"
93935706,2026-06-24 16:41:19,Buy,2026-06-24 14:41:00,M30 phase 11,1.0809966152342014,m1_atr_ratio Δz=2.03; m1_return_5 Δz=1.80; h1_price_ema20 Δz=1.57; m1_ema20_dist Δz=1.53,m1_return_5 Δ=0.00198345; m1_ema20_dist Δ=2.07,"event_any, event_count","event_any, event_count"
93990129,2026-06-25 07:19:16,Buy,2026-06-25 10:49:00,M30 phase 19,0.8033299766642147,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.10; trades_today_before Δz=1.03; m15_price_ema20 Δz=0.76,m1_return_5 Δ=-0.000744685; m1_ema20_dist Δ=0.031,same measured event flags,no isolated measured clock/event condition
94051620,2026-06-25 19:46:01,Buy,2026-06-25 18:16:00,M30 phase 16,0.8043591202280995,m1_ema20_dist Δz=2.16; m1_range Δz=1.22; h1_price_ema20 Δz=0.70; m1_atr_ratio Δz=0.68,m1_return_5 Δ=-0.000600987; m1_ema20_dist Δ=-2.93,"event_any, event_count","event_any, event_count"
94074059,2026-06-26 14:36:53,Sell,2026-06-26 13:06:00,M30 phase 6,0.13951474184640364,m1_ema20_dist Δz=0.28; m1_atr_ratio Δz=0.24; m15_price_ema20 Δz=0.21; h1_price_ema20 Δz=0.18,m1_return_5 Δ=-0.000113341; m1_ema20_dist Δ=0.373,same measured event flags,no isolated measured clock/event condition
94116926,2026-06-29 14:55:16,Buy,2026-06-29 13:55:00,M30 phase 25,0.16547221036641502,m15_price_ema20 Δz=0.41; m1_range Δz=0.29; h1_price_ema20 Δz=0.24; m1_return_5 Δz=0.10,m1_return_5 Δ=-0.000114071; m1_ema20_dist Δ=-0.0883,"event_any, event_count","event_any, event_count"
94147775,2026-06-30 07:15:05,Buy,2026-06-30 09:15:00,M30 phase 15,0.9131844292733639,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.62; trades_today_before Δz=1.03; m15_price_ema20 Δz=0.90,m1_return_5 Δ=0.000708598; m1_ema20_dist Δ=-0.195,same measured event flags,no isolated measured clock/event condition
94199359,2026-07-01 17:01:51,Sell,2026-07-01 16:31:00,M30 phase 1,0.7112760688927728,h1_price_ema20 Δz=1.59; m1_return_5 Δz=1.56; m1_atr_ratio Δz=0.79; m15_price_ema20 Δz=0.70,m1_return_5 Δ=0.00171531; m1_ema20_dist Δ=0.179,"event_count, clock_h1_post120","event_count, clock_h1_post120"
94223505,2026-07-02 16:13:42,Buy,2026-07-02 14:13:00,M30 phase 13,1.0407956242819971,m1_atr_ratio Δz=2.30; m15_price_ema20 Δz=2.29; h1_price_ema20 Δz=1.37; m1_ema20_dist Δz=0.50,m1_return_5 Δ=0.000518766; m1_ema20_dist Δ=0.681,same measured event flags,no isolated measured clock/event condition
94240579,2026-07-03 06:32:03,Buy,2026-07-03 05:32:00,M30 phase 2,0.36669667301270636,m1_ema20_dist Δz=0.90; m1_return_5 Δz=0.54; m1_range Δz=0.47; m15_price_ema20 Δz=0.42,m1_return_5 Δ=-0.000595966; m1_ema20_dist Δ=-1.21,"event_any, event_count","event_any, event_count"
94241160,2026-07-03 08:08:26,Sell,2026-07-03 10:38:00,M30 phase 8,0.6901088503079275,trades_session_before Δz=1.99; trades_today_before Δz=1.03; m15_price_ema20 Δz=0.52; h1_price_ema20 Δz=0.44,m1_return_5 Δ=0.000210387; m1_ema20_dist Δ=0.263,"event_any, event_count","event_any, event_count"
94258974,2026-07-06 06:37:10,Sell,2026-07-06 03:37:00,M30 phase 7,0.3322178893087544,h1_price_ema20 Δz=0.58; m1_atr_ratio Δz=0.57; m1_ema20_dist Δz=0.52; m15_price_ema20 Δz=0.48,m1_return_5 Δ=0.00023458; m1_ema20_dist Δ=0.7,"event_any, event_count","event_any, event_count"
94289139,2026-07-07 08:30:02,Sell,2026-07-07 07:00:00,M30 phase 0,0.14824585987345648,m15_price_ema20 Δz=0.37; m1_return_5 Δz=0.28; m1_ema20_dist Δz=0.11; m1_range Δz=0.10,m1_return_5 Δ=-0.000312352; m1_ema20_dist Δ=0.152,clock_h1_post120,clock_h1_post120
94291110,2026-07-07 10:41:18,Sell,2026-07-07 10:11:00,M30 phase 11,0.2223228915319653,m1_return_5 Δz=0.56; m1_ema20_dist Δz=0.36; m15_price_ema20 Δz=0.33; cooldown_log_seconds Δz=0.20,m1_return_5 Δ=-0.000617862; m1_ema20_dist Δ=0.483,same measured event flags,no isolated measured clock/event condition
