ticket,role,observed_timestamp,observed_entry_minute,control_timestamp,state_similarity,event_sequence_similarity,observed_event_cross_prior_high_10,control_event_cross_prior_high_10,observed_event_cross_prior_low_10,control_event_cross_prior_low_10,observed_event_cross_prior_high_20,control_event_cross_prior_high_20,observed_event_cross_prior_low_20,control_event_cross_prior_low_20,observed_event_cross_session_high,control_event_cross_session_high,observed_event_cross_session_low,control_event_cross_session_low,observed_event_cross_vwap,control_event_cross_vwap,observed_event_cross_ema20,control_event_cross_ema20,observed_event_large_body_expansion,control_event_large_body_expansion,observed_event_compression_to_expansion,control_event_compression_to_expansion,observed_event_higher_low_break,control_event_higher_low_break,observed_event_lower_high_break,control_event_lower_high_break,observed_event_false_break_high,control_event_false_break_high,observed_event_false_break_low,control_event_false_break_low,observed_event_impulse_pullback_cont_up,control_event_impulse_pullback_cont_up,observed_event_impulse_pullback_cont_down,control_event_impulse_pullback_cont_down,observed_event_immediate_reversal,control_event_immediate_reversal,observed_boundary_5,control_boundary_5,observed_boundary_15,control_boundary_15,observed_boundary_30,control_boundary_30,observed_boundary_60,control_boundary_60
88015942,after,2026-03-13 13:36:51,2026-03-13 13:36:00,2026-03-13 13:47:00,0.18549841965595468,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88144292,before,2026-03-16 07:46:16,2026-03-16 07:46:00,2026-03-16 07:38:00,0.1496187993962174,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88144292,after,2026-03-16 07:46:16,2026-03-16 07:46:00,2026-03-16 07:49:00,0.07176996026182358,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88154082,before,2026-03-16 11:07:53,2026-03-16 11:07:00,2026-03-16 10:56:00,0.16648933533019655,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88154082,after,2026-03-16 11:07:53,2026-03-16 11:07:00,2026-03-16 11:13:00,0.1006660244220269,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88163179,before,2026-03-16 14:10:40,2026-03-16 14:10:00,2026-03-16 14:07:00,0.1699312989961418,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88163179,after,2026-03-16 14:10:40,2026-03-16 14:10:00,2026-03-16 14:15:00,0.22855897904717118,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
88172039,before,2026-03-16 14:42:45,2026-03-16 14:42:00,2026-03-16 14:40:00,0.0684534438207999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88172039,after,2026-03-16 14:42:45,2026-03-16 14:42:00,2026-03-16 15:42:00,0.24587675583031368,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88320644,before,2026-03-17 11:20:44,2026-03-17 11:20:00,2026-03-17 11:02:00,0.13362213250408847,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88320644,after,2026-03-17 11:20:44,2026-03-17 11:20:00,2026-03-17 11:44:00,0.1602726132964664,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88335699,before,2026-03-17 16:10:39,2026-03-17 16:10:00,2026-03-17 16:00:00,0.21445809444492994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
88335699,after,2026-03-17 16:10:39,2026-03-17 16:10:00,2026-03-17 17:43:00,0.28462534026500147,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88511817,before,2026-03-18 12:31:31,2026-03-18 12:31:00,2026-03-18 12:08:00,0.22572123007643974,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88511817,after,2026-03-18 12:31:31,2026-03-18 12:31:00,2026-03-18 12:43:00,0.15415304835921323,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88577933,before,2026-03-18 16:30:56,2026-03-18 16:30:00,2026-03-18 16:27:00,0.2193233685825715,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
88577933,after,2026-03-18 16:30:56,2026-03-18 16:30:00,2026-03-18 16:38:00,0.24389872012395883,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
89517529,before,2026-03-23 08:13:59,2026-03-23 08:13:00,2026-03-23 07:42:00,0.16010419760676114,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89517529,after,2026-03-23 08:13:59,2026-03-23 08:13:00,2026-03-23 08:15:00,0.29149506880054016,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
89770716,before,2026-03-23 10:06:57,2026-03-23 10:06:00,2026-03-23 10:03:00,0.18130902189035483,0.8823529411764706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89770716,after,2026-03-23 10:06:57,2026-03-23 10:06:00,2026-03-23 10:16:00,0.6634731330315646,0.8235294117647058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89797106,before,2026-03-23 16:23:44,2026-03-23 16:23:00,2026-03-23 16:19:00,0.3628671326552053,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89797106,after,2026-03-23 16:23:44,2026-03-23 16:23:00,2026-03-23 16:27:00,0.19568660371916455,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90052400,before,2026-03-24 11:47:16,2026-03-24 11:47:00,2026-03-24 11:37:00,0.23059021984425293,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90052400,after,2026-03-24 11:47:16,2026-03-24 11:47:00,2026-03-24 12:05:00,0.1640726895637551,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90054432,before,2026-03-24 12:52:17,2026-03-24 12:52:00,2026-03-24 12:30:00,0.11955318565784996,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
90054432,after,2026-03-24 12:52:17,2026-03-24 12:52:00,2026-03-24 12:54:00,0.11051089983952381,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90080406,before,2026-03-24 15:58:26,2026-03-24 15:58:00,2026-03-24 15:06:00,0.3723906339427782,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90080406,after,2026-03-24 15:58:26,2026-03-24 15:58:00,2026-03-24 16:20:00,0.33884053079542203,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90081363,before,2026-03-24 16:11:15,2026-03-24 16:11:00,2026-03-24 15:37:00,0.22521100510990644,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90081363,after,2026-03-24 16:11:15,2026-03-24 16:11:00,2026-03-24 16:37:00,0.35750812155252937,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90188256,before,2026-03-25 08:35:47,2026-03-25 08:35:00,2026-03-25 08:32:00,0.3457649870839775,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90188256,after,2026-03-25 08:35:47,2026-03-25 08:35:00,2026-03-25 09:12:00,0.2057598694739571,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90192607,before,2026-03-25 11:00:18,2026-03-25 11:00:00,2026-03-25 10:57:00,0.1218152930832979,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
90192607,after,2026-03-25 11:00:18,2026-03-25 11:00:00,2026-03-25 12:01:00,0.3056885739096932,0.8823529411764706,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
90194077,before,2026-03-25 11:38:04,2026-03-25 11:38:00,2026-03-25 10:31:00,0.3480852905140501,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90194077,after,2026-03-25 11:38:04,2026-03-25 11:38:00,2026-03-25 11:55:00,0.08511551518092178,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90297337,before,2026-03-26 10:48:11,2026-03-26 10:48:00,2026-03-26 10:30:00,0.24108350725650599,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
90297337,after,2026-03-26 10:48:11,2026-03-26 10:48:00,2026-03-26 10:58:00,0.12328565575385624,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90303019,before,2026-03-26 13:49:34,2026-03-26 13:49:00,2026-03-26 13:18:00,0.346182875647746,0.8235294117647058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90303019,after,2026-03-26 13:49:34,2026-03-26 13:49:00,2026-03-26 13:52:00,0.24232093225559959,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90367910,before,2026-03-27 10:43:56,2026-03-27 10:43:00,2026-03-27 10:31:00,0.185317323046362,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90367910,after,2026-03-27 10:43:56,2026-03-27 10:43:00,2026-03-27 10:55:00,0.14781586582509368,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90383944,before,2026-03-27 17:23:51,2026-03-27 17:23:00,2026-03-27 17:11:00,0.4473236516121286,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90383944,after,2026-03-27 17:23:51,2026-03-27 17:23:00,2026-03-27 17:30:00,0.16709066987160653,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
90446737,before,2026-03-30 10:30:21,2026-03-30 10:30:00,2026-03-30 10:26:00,0.2909177516379001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
90446737,after,2026-03-30 10:30:21,2026-03-30 10:30:00,2026-03-30 10:44:00,0.09910022926084197,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
90450144,before,2026-03-30 14:14:39,2026-03-30 14:14:00,2026-03-30 14:09:00,0.27783721731646394,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90450144,after,2026-03-30 14:14:39,2026-03-30 14:14:00,2026-03-30 14:16:00,0.14116641458809207,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90468624,before,2026-03-30 14:52:48,2026-03-30 14:52:00,2026-03-30 14:50:00,0.44715402665836834,0.7058823529411765,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90468624,after,2026-03-30 14:52:48,2026-03-30 14:52:00,2026-03-30 16:01:00,0.5583071894246958,0.8823529411764706,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90670870,before,2026-03-31 08:16:35,2026-03-31 08:16:00,2026-03-31 08:09:00,0.35728944671966867,0.7647058823529411,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90670870,after,2026-03-31 08:16:35,2026-03-31 08:16:00,2026-03-31 09:49:00,0.2524655965049204,0.7058823529411765,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90689174,before,2026-03-31 15:00:37,2026-03-31 15:00:00,2026-03-31 14:54:00,0.3628805424753632,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
90689174,after,2026-03-31 15:00:37,2026-03-31 15:00:00,2026-03-31 15:05:00,0.15866137227685959,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
90724112,before,2026-03-31 20:13:28,2026-03-31 20:13:00,2026-03-31 20:11:00,0.161691382333346,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90724112,after,2026-03-31 20:13:28,2026-03-31 20:13:00,2026-03-31 20:39:00,0.18318746415861242,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90765592,before,2026-04-01 07:08:40,2026-04-01 07:08:00,2026-04-01 07:00:00,0.1300113571911174,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
90765592,after,2026-04-01 07:08:40,2026-04-01 07:08:00,2026-04-01 07:27:00,0.15542883827227943,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90783770,after,2026-04-01 13:01:41,2026-04-01 13:01:00,2026-04-01 13:19:00,0.19099287005426188,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90900649,before,2026-04-02 14:51:54,2026-04-02 14:51:00,2026-04-02 14:37:00,0.2976578117461672,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90900649,after,2026-04-02 14:51:54,2026-04-02 14:51:00,2026-04-02 15:08:00,0.3029734459440852,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90927563,before,2026-04-02 20:40:31,2026-04-02 20:40:00,2026-04-02 20:14:00,0.15044327016164355,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90927563,after,2026-04-02 20:40:31,2026-04-02 20:40:00,2026-04-02 21:04:00,0.11062258100011921,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90928037,before,2026-04-02 21:05:43,2026-04-02 21:05:00,2026-04-02 20:45:00,0.1386182467828431,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
90928037,after,2026-04-02 21:05:43,2026-04-02 21:05:00,2026-04-02 21:34:00,0.1629797751840817,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90964953,before,2026-04-06 09:32:16,2026-04-06 09:32:00,2026-04-06 09:17:00,0.16472139809952396,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90964953,after,2026-04-06 09:32:16,2026-04-06 09:32:00,2026-04-06 09:48:00,0.2506732735448487,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90967915,before,2026-04-06 13:38:30,2026-04-06 13:38:00,2026-04-06 13:30:00,0.20208697699122163,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
90967915,after,2026-04-06 13:38:30,2026-04-06 13:38:00,2026-04-06 14:01:00,0.15901088985754802,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90970712,before,2026-04-06 15:20:14,2026-04-06 15:20:00,2026-04-06 15:10:00,0.2120340768770529,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
90970712,after,2026-04-06 15:20:14,2026-04-06 15:20:00,2026-04-06 15:30:00,0.17825843286899373,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
91022147,before,2026-04-07 09:04:07,2026-04-07 09:04:00,2026-04-07 09:01:00,0.16351989234760725,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91022147,after,2026-04-07 09:04:07,2026-04-07 09:04:00,2026-04-07 09:13:00,0.07332979547422573,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91024794,before,2026-04-07 11:02:14,2026-04-07 11:02:00,2026-04-07 09:43:00,0.2802070997010737,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91024794,after,2026-04-07 11:02:14,2026-04-07 11:02:00,2026-04-07 11:04:00,0.18455639880686106,0.7058823529411765,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91045329,before,2026-04-07 16:21:19,2026-04-07 16:21:00,2026-04-07 16:19:00,0.1582285487859314,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91045329,after,2026-04-07 16:21:19,2026-04-07 16:21:00,2026-04-07 16:30:00,0.22123730653234536,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
91124606,before,2026-04-08 08:51:27,2026-04-08 08:51:00,2026-04-08 08:35:00,0.303455948373205,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91124606,after,2026-04-08 08:51:27,2026-04-08 08:51:00,2026-04-08 08:55:00,0.47471005762595997,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91162669,before,2026-04-08 18:32:24,2026-04-08 18:32:00,2026-04-08 18:30:00,0.0826621023591229,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
91162669,after,2026-04-08 18:32:24,2026-04-08 18:32:00,2026-04-08 18:45:00,0.20190826680020757,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91200522,before,2026-04-09 08:36:36,2026-04-09 08:36:00,2026-04-09 08:33:00,0.06919998205649122,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91200522,after,2026-04-09 08:36:36,2026-04-09 08:36:00,2026-04-09 09:37:00,0.24487172309044367,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91202282,before,2026-04-09 09:07:52,2026-04-09 09:07:00,2026-04-09 08:22:00,0.19211726900972848,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91202282,after,2026-04-09 09:07:52,2026-04-09 09:07:00,2026-04-09 10:12:00,0.16075786405963946,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91206718,before,2026-04-09 11:06:30,2026-04-09 11:06:00,2026-04-09 10:45:00,0.21814711140600304,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91206718,after,2026-04-09 11:06:30,2026-04-09 11:06:00,2026-04-09 11:29:00,0.2095936405965671,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91227583,before,2026-04-09 16:53:03,2026-04-09 16:53:00,2026-04-09 15:07:00,0.4630433346406888,0.9411764705882353,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91227583,after,2026-04-09 16:53:03,2026-04-09 16:53:00,2026-04-09 17:20:00,0.25680748230386496,0.8235294117647058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91267065,before,2026-04-10 08:14:46,2026-04-10 08:14:00,2026-04-10 07:55:00,0.20090535288058584,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91267065,after,2026-04-10 08:14:46,2026-04-10 08:14:00,2026-04-10 08:17:00,0.11939245436962465,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
