ticket,trade_time,control_time,state_similarity,trade_cooldown_log_seconds,trade_seconds_since_last_entry,trade_trades_today_before,trade_trades_prev_hour,trade_trades_session_before,trade_active_positions_before_candidate,trade_m1_atr_ratio,trade_m1_range,trade_m1_return_5,trade_m1_ema20_dist,trade_m15_price_ema20,trade_h1_price_ema20,control_cooldown_log_seconds,control_seconds_since_last_entry,control_trades_today_before,control_trades_prev_hour,control_trades_session_before,control_active_positions_before_candidate,control_m1_atr_ratio,control_m1_range,control_m1_return_5,control_m1_ema20_dist,control_m15_price_ema20,control_h1_price_ema20
91267065,2026-04-10 08:14:46,2026-04-10 07:44:00,0.24862405692083822,10.919189135865434,55257.0,0.0,0.0,0.0,0,0.0003627858,1.03,-0.00048095552,-0.81880188,-0.33173063,-0.054429419,10.886052797840904,53457.0,0.0,0.0,0.0,0,0.0002496755,1.26,3.5695801e-05,-1.0372305,0.43264231,0.32047048
91267485,2026-04-10 08:30:33,2026-04-10 09:30:00,0.7560515247388117,6.782192056006791,914.0,1.0,1.0,1.0,0,0.00034435568,2.6700001,-0.00030666825,-1.0362345,-0.17436023,-0.054429419,7.853604813097837,3567.0,2.0,1.0,2.0,0,0.00045591962,1.5700001,0.00034289621,-0.20454556,-0.65999198,0.27307466
91276550,2026-04-10 14:42:46,2026-04-10 13:42:00,0.21151538255176033,9.966227582357314,22287.0,2.0,0.0,0.0,0,0.00031737267,1.75,-0.00020581079,0.3873367,0.95055664,0.055621769,9.781037392779563,18687.0,2.0,0.0,0.0,0,0.00036542796,1.263,-0.00030761157,-0.45309043,0.71847486,-0.21244365
91352434,2026-04-13 09:00:33,2026-04-13 08:30:00,0.41393841909687995,12.378196549222668,238634.0,0.0,0.0,0.0,0,0.00047166727,2.27,0.0018472912,2.2088668,1.2121949,-0.12363312,12.370590825194833,236834.0,0.0,0.0,0.0,0,0.00037366524,1.8099999,0.00085237122,0.96845955,0.5256846,-0.38886827
91356501,2026-04-13 11:14:05,2026-04-13 10:44:00,0.13451429493962966,8.72729202920964,8007.0,1.0,0.0,1.0,0,0.00048135605,1.8099999,0.00039085816,0.28146982,1.0301936,0.076628476,8.382289428951436,6207.0,1.0,0.0,1.0,0,0.00042701137,2.23,0.00054556929,0.47182021,0.93685997,-0.25942817
91397685,2026-04-13 18:37:59,2026-04-13 21:37:00,0.7901804465598495,10.184220535899701,26575.0,2.0,0.0,0.0,0,0.00059217733,2.6170001,0.0016218428,1.6140462,-1.2340046,-0.32122326,9.273127360074948,10741.0,3.0,0.0,1.0,0,0.00043544869,1.687,0.00072933984,1.7955129,-0.0035977634,0.16151913
91431248,2026-04-14 09:44:43,2026-04-14 07:14:00,0.20950465710200225,10.901690013605199,54361.0,0.0,0.0,0.0,0,0.00032897669,1.4630001,0.00015103602,0.76914853,0.21988153,0.54224753,10.720355660085833,45361.0,0.0,0.0,0.0,0,0.00020578718,1.02,0.00025380365,0.22570829,0.40293524,1.125199
91448019,2026-04-14 15:20:42,2026-04-14 13:50:00,0.29320434455379224,9.901736019497323,20117.0,1.0,0.0,0.0,0,0.00053766149,2.1700001,0.00021322641,-0.6229021,-0.62515569,0.62420577,9.586376669393536,14717.0,1.0,0.0,0.0,0,0.00080484635,0.77999997,0.00048665731,-0.43079758,-0.94342011,0.94449174
91488864,2026-04-14 20:38:32,2026-04-14 19:38:00,0.16103065022740168,9.845169643211612,19038.0,2.0,0.0,0.0,0,0.00050727912,0.64700001,-7.7196935e-05,0.93675327,1.8658388,1.5996419,9.633448915256942,15438.0,2.0,0.0,0.0,0,0.00052978529,1.113,0.00023323216,0.39985996,1.755134,1.6340507
91515698,2026-04-15 09:13:14,2026-04-15 08:13:00,0.14366211550005706,10.701737715595081,45268.0,0.0,0.0,0.0,0,0.00043770584,1.22,-3.9440321e-05,-0.84215558,-0.90136093,0.23272274,10.617245857000183,41668.0,0.0,0.0,0.0,0,0.00038881239,1.22,-0.0002631651,-0.41001216,-0.63541013,0.52134115
91531357,2026-04-15 16:00:14,2026-04-15 15:30:00,0.12569912283062715,10.06100399041111,24406.0,1.0,0.0,0.0,0,0.00040812924,1.707,-0.00023896179,-0.28145349,0.30163795,-0.024023559,9.981003994963956,22606.0,1.0,0.0,0.0,0,0.00046795799,1.5,-0.00011842987,0.19693716,0.47441465,0.03396643
91585973,2026-04-16 09:43:59,2026-04-16 09:13:00,0.6050699708944469,11.044312867790632,63766.0,0.0,0.0,0.0,0,0.00053516665,5.5700002,0.0010314917,1.4534049,-1.0436778,0.35287941,11.01513122930293,61966.0,0.0,0.0,0.0,0,0.00042540216,3.75,-5.1211398e-05,-0.72976595,-0.45543677,0.35287941
91596159,2026-04-16 15:36:23,2026-04-16 14:36:00,0.4565388428435077,9.950275714034888,21121.0,1.0,0.0,0.0,0,0.00046171973,2.02,0.0012858236,1.5381784,-0.24743916,0.35453433,9.76180877420419,17521.0,1.0,0.0,0.0,0,0.00028735693,1.63,-4.7735124e-05,0.40017968,0.021489752,0.055793427
91645065,2026-04-17 08:14:54,2026-04-17 07:44:00,0.22308601258865682,10.9850045457756,59857.0,0.0,0.0,0.0,0,0.00028588006,0.54000002,0.00034973078,2.1015112,1.3601748,0.29871455,10.954011930397183,58057.0,0.0,0.0,0.0,0,0.00021666408,0.69700003,0.00036408135,2.4405546,0.61688191,-0.30217594
91655142,2026-04-17 13:51:42,2026-04-17 13:21:00,0.2896986547638246,9.83274314801037,20166.0,1.0,0.0,0.0,0,0.00035423716,2.4000001,7.1041497e-05,-0.24088825,-0.82987887,-0.31818965,9.731155929771521,18366.0,1.0,0.0,0.0,0,0.00031067574,1.14,5.0086452e-05,0.57162571,-0.030775655,-0.31818965
91740834,2026-04-20 08:41:45,2026-04-20 08:11:00,0.151388310848844,12.385573561387355,240558.0,0.0,0.0,0.0,0,0.00047201363,2.5999999,-0.00026289956,0.015171431,-0.52756494,-0.85963285,12.37802394998294,238758.0,0.0,0.0,0.0,0,0.0004093952,1.78,2.7151749e-05,-0.33653247,-0.52870578,-0.85963285
91776198,2026-04-20 18:25:31,2026-04-20 20:55:00,0.9050577177272286,10.45705652384095,34995.0,1.0,0.0,0.0,0,0.00077047711,2.75,0.0012005315,1.0241891,-0.80159491,0.034921058,9.077380244719953,8969.0,2.0,0.0,1.0,0,0.00031226585,1.55,6.6544322e-05,0.44238329,0.37402278,0.066361293
91797166,2026-04-21 07:24:24,2026-04-21 10:24:00,0.8149830414641586,10.747100058912297,46709.0,0.0,0.0,0.0,0,0.00029497739,0.88999999,-0.00049422105,-1.0254282,-2.1104176,-0.77159566,9.259987311865597,10776.0,1.0,0.0,1.0,0,0.00046905508,1.7,-0.00054913067,-0.27955806,-1.1255972,-1.53504
91806444,2026-04-21 10:42:50,2026-04-21 09:42:00,0.3191172397165031,9.35781165133439,11856.0,1.0,0.0,1.0,0,0.0003566884,1.567,-0.00036373481,-0.17516798,-0.93716693,-1.53504,8.985820874482043,8256.0,1.0,0.0,1.0,0,0.00049081194,1.187,-4.1856023e-05,-0.46284926,-2.1655426,-1.3588798
91824729,2026-04-21 17:01:47,2026-04-21 13:01:00,0.7359789796277513,9.992368015030003,22690.0,2.0,0.0,0.0,0,0.00079077738,5.8899999,-0.002279836,-2.1789639,-0.34425506,-0.81675696,8.917176635955164,8290.0,2.0,0.0,0.0,0,0.00036525383,2.52,-0.00077907729,-0.9011001,-0.45208505,-0.93850529
91863976,2026-04-22 08:22:08,2026-04-22 12:22:00,1.2356563155345917,10.910532647678748,55213.0,0.0,0.0,0.0,0,0.00048219046,2.54,0.0020036187,4.5478172,0.84321326,0.19258395,9.488956472414216,14392.0,1.0,0.0,1.0,0,0.00025762941,1.16,-6.3008731e-05,0.844033,0.25283355,0.13156413
91873683,2026-04-22 15:29:56,2026-04-22 13:59:00,0.5571571339541003,10.10368995654877,25612.0,1.0,0.0,0.0,0,0.00046299101,4.2930002,0.001446617,2.434119,-0.49178618,-0.24036629,9.853929593687784,20212.0,1.0,0.0,0.0,0,0.00026254341,0.64999998,0.0004540777,1.7341343,-0.096636258,0.037076361
91919177,2026-04-23 08:30:37,2026-04-23 07:00:00,0.15771274504837784,11.010464757535866,61204.0,0.0,0.0,0.0,0,0.00028800816,0.93000001,-0.00014023979,-0.64427304,-0.66612411,-1.4107823,10.916977587787402,55804.0,0.0,0.0,0.0,0,0.00037169229,0.80000001,-0.0003400417,-0.4126327,-1.2166598,-1.5176302
91954421,2026-04-23 20:58:13,2026-04-23 20:28:00,1.050721025249998,10.698152876286422,44843.0,1.0,0.0,0.0,0,0.0015633283,3.9000001,0.0042050485,1.4498875,-3.0637066,0.47892305,10.656647403002244,43043.0,1.0,0.0,0.0,0,0.00092436559,2.5799999,0.0013698761,0.29032835,-0.77106571,0.47892305
91973017,2026-04-24 11:25:06,2026-04-24 10:25:00,0.28106027739753364,10.847373996001082,52007.0,0.0,0.0,0.0,0,0.00044172956,1.71,-0.00021095226,0.50584269,0.63521791,-0.099878661,10.774759997758618,48407.0,0.0,0.0,0.0,0,0.00038917793,1.96,7.4765638e-05,0.85035396,0.1875302,-1.2433408
91984519,2026-04-24 16:32:20,2026-04-24 13:32:00,0.39445810067227527,9.799570439116355,18414.0,1.0,0.0,0.0,0,0.00061853416,4.0,-0.00088363956,-1.7946339,0.10287011,0.2818971,8.885440911707585,7614.0,1.0,0.0,0.0,0,0.000410081,3.05,-0.001445119,-2.3808813,-0.23602326,-0.64557391
92024986,2026-04-27 06:37:58,2026-04-27 05:37:00,0.26608546948139145,12.315352968694809,223480.0,0.0,0.0,0.0,0,0.0003086834,1.1799999,0.00053826615,2.0839758,1.5336413,0.70074958,12.299084732194636,219880.0,0.0,0.0,0.0,0,0.00039830379,1.35,0.0002740928,1.2735033,1.1035268,-0.026116319
92029007,2026-04-27 11:51:00,2026-04-27 12:21:00,2.2923646196191307,9.68439827154996,18782.0,2.0,1.0,1.0,1,0.00035684672,1.7,-0.00033737582,0.27452409,-0.21918119,0.25033143,6.267200548541362,1800.0,2.0,1.0,1.0,0,0.00031798863,0.81,0.00016793843,-0.43919918,-1.0517019,-0.12761898
92067522,2026-04-28 09:04:14,2026-04-28 08:34:00,0.725272139086332,11.226669042463126,76380.0,0.0,0.0,0.0,0,0.00068893941,2.3,-0.00068199798,-0.35833699,-3.7770493,-3.2330501,11.20241138126872,74580.0,0.0,0.0,0.0,0,0.00066372193,1.95,-0.00214019,-1.8724118,-2.1644838,-1.3535032
92099847,2026-04-28 19:35:59,2026-04-28 19:05:00,0.33187378604527434,10.524520925120765,37846.0,1.0,0.0,0.0,0,0.0004365333,1.1799999,-0.00037970309,-0.86646372,-0.10575595,-1.8753425,10.47494720983897,36046.0,1.0,0.0,0.0,0,0.0005573408,2.1199999,-0.00054729229,0.49937874,0.15563162,-1.8753425
92117158,2026-04-29 09:00:38,2026-04-29 12:30:00,0.7790814288565292,10.780891915357783,48241.0,0.0,0.0,0.0,0,0.00039944801,2.01,-0.0014117089,-3.0714114,-0.86170745,-0.75847644,9.421897054038473,12562.0,1.0,0.0,1.0,0,0.0004700326,3.8,-0.001367048,-2.9876564,-1.4983761,-1.3404213
92125361,2026-04-29 13:38:23,2026-04-29 13:08:00,0.7332607703445143,9.707229330003301,16642.0,1.0,0.0,0.0,0,0.00042377639,3.24,-0.0011322021,-0.75395423,-0.23855335,-2.0359652,9.591239526139097,14842.0,1.0,0.0,0.0,0,0.00053207419,1.25,0.00052639947,0.83344942,-2.1445336,-2.0359652
92181621,2026-04-30 13:58:53,2026-04-30 16:28:00,0.9850498369336496,11.37647553183233,87577.0,0.0,0.0,0.0,0,0.00046255172,1.5700001,-0.00044855571,-0.62627035,2.6322727,2.3408346,9.065314599925925,8947.0,1.0,0.0,1.0,0,0.0006327781,4.3569999,-0.00011430137,-0.14185464,1.5193923,2.3224277
92218142,2026-05-01 09:16:51,2026-05-01 08:46:00,0.2633128360069416,11.143744068939311,69427.0,0.0,0.0,0.0,0,0.00036712253,1.3200001,-0.00040413655,-1.8970183,-2.1924829,-0.48568609,11.117361181539327,67627.0,0.0,0.0,0.0,0,0.00033349131,2.5899999,-0.0006441531,-2.4228358,-1.4286983,-0.26806358
92274667,2026-05-04 08:18:10,2026-05-04 07:48:00,0.35922140327372576,12.438417732568956,255669.0,0.0,0.0,0.0,0,0.00039830612,3.0,-0.00057771016,-1.3884553,-0.51419473,-0.30925953,12.431258110718593,253869.0,0.0,0.0,0.0,0,0.00031437981,0.80000001,2.3871813e-05,-0.88405281,-0.00026351211,0.14564256
92286476,2026-05-04 13:52:28,2026-05-04 16:52:00,0.8261086069995214,9.900031587562738,20030.0,1.0,0.0,0.0,0,0.00075996551,1.35,0.00012490564,1.370694,-1.5883372,-1.4275987,9.270682600982344,10772.0,2.0,0.0,1.0,0,0.00083135057,3.1600001,-3.9441897e-05,-0.14075013,-0.23790625,-1.1401143
92319804,2026-05-04 20:24:33,2026-05-04 19:54:00,0.5523730838741077,10.058009591972299,23492.0,2.0,0.0,0.0,0,0.00068690703,1.4299999,-0.00017003817,1.04228,-1.1592219,-2.6999037,9.977759796910716,21692.0,2.0,0.0,0.0,0,0.00083644217,2.4000001,-0.00052546104,-1.2079633,-2.0781679,-2.5380213
92331897,2026-05-05 06:17:31,2026-05-05 05:47:00,0.2014790230026179,10.476019565738097,35547.0,0.0,0.0,0.0,0,0.0002680672,1.0599999,0.00029953208,0.56625468,1.236657,-0.35750905,10.423916912444813,33747.0,0.0,0.0,0.0,0,0.00029684044,1.67,0.00029279129,1.249869,1.7678646,-0.289556
92342438,2026-05-05 13:41:28,2026-05-05 13:11:00,0.40177700833263075,10.153428816235715,26609.0,1.0,0.0,0.0,0,0.00039865231,1.71,-0.00069630158,-0.9154799,-0.19639653,0.57800984,10.080754690582811,24809.0,1.0,0.0,0.0,0,0.00029934285,1.54,-0.00097241567,-2.2847731,0.97601229,0.57800984
92396538,2026-05-06 08:30:50,2026-05-06 07:00:00,0.2212781057278206,11.114371420352308,67712.0,0.0,0.0,0.0,0,0.00037006798,1.24,-0.00074350322,-0.89074039,2.0445399,3.3317857,11.030509115677916,62312.0,0.0,0.0,0.0,0,0.00031673809,0.74000001,-0.00010120749,-0.89946508,2.6008697,3.275538
92408965,2026-05-06 12:41:15,2026-05-06 11:11:00,0.24782751308988976,9.607706101827697,15010.0,1.0,0.0,1.0,0,0.00066146569,2.9200001,-9.2925635e-05,0.57066679,2.8033233,4.2924795,9.156834104453042,9610.0,1.0,0.0,1.0,0,0.00049873471,3.0899999,0.00010899986,1.3504745,2.98382,3.946703
92461110,2026-05-07 07:56:52,2026-05-07 07:26:00,0.07384003968569158,11.141876276228,69285.0,0.0,0.0,0.0,0,0.00027811548,1.22,-7.4540803e-05,-0.73738885,-0.33732304,0.80607724,11.1154434073529,67485.0,0.0,0.0,0.0,0,0.00030560821,1.37,2.1291658e-05,-0.5505836,-0.56403464,0.80607724
92535886,2026-05-07 19:37:09,2026-05-07 19:07:00,0.46927878698081943,10.62975514642929,42008.0,1.0,0.0,0.0,0,0.00065891567,2.1700001,0.00043683077,-0.064165846,-1.4589479,0.35904777,10.585245116968599,40208.0,1.0,0.0,0.0,0,0.000723815,2.0799999,-0.00034078871,-2.0126691,-1.1782711,0.35904777
92561346,2026-05-08 09:30:27,2026-05-08 08:30:00,0.2996777980181982,10.808838664371898,49971.0,0.0,0.0,0.0,0,0.00056513451,2.8499999,0.0012395493,2.1823645,1.4964734,0.63340408,10.733261330627899,46371.0,0.0,0.0,0.0,0,0.00038660993,2.5699999,0.00097995857,2.4934139,0.55673361,-0.059281792
92611594,2026-05-11 07:03:52,2026-05-11 11:03:00,1.3283966807374359,12.428555978948504,250353.0,0.0,0.0,0.0,0,0.00039894175,1.95,-7.9107413e-05,-1.724192,-1.0399319,-1.1980983,9.543593145970423,14348.0,1.0,0.0,1.0,0,0.00041786971,2.26,-0.00053567544,-1.9844685,-0.751131,-1.1255121
92626347,2026-05-11 15:38:02,2026-05-11 14:38:00,0.49794430376525833,10.324005463270584,30848.0,1.0,0.0,0.0,0,0.00072249031,2.227,0.00049424218,2.2377827,2.1311648,-0.44234091,10.19820730233956,27248.0,1.0,0.0,0.0,0,0.00034651914,2.23,0.00021617758,1.4471027,0.50778759,-1.0017765
92649888,2026-05-12 05:30:04,2026-05-12 05:00:00,0.30695942384246183,10.808737559293304,49918.0,0.0,0.0,0.0,0,0.00049652153,1.21,-0.00058990129,-0.45651749,-1.3055776,0.25824782,10.771658895221004,48118.0,0.0,0.0,0.0,0,0.00064920227,3.4100001,-0.0001607559,-0.4423517,-1.4868534,0.25824782
92660254,2026-05-12 13:41:21,2026-05-12 16:11:00,0.8157459662515791,10.187650941676283,29456.0,1.0,0.0,0.0,0,0.0005564281,2.4100001,-0.0015486521,-3.0832031,-0.48438102,-0.7978853,8.95944014361693,8979.0,2.0,0.0,1.0,0,0.00073627901,3.23,-0.00072610896,-2.0256262,0.3688947,-0.27776191
92699406,2026-05-13 08:32:18,2026-05-13 07:02:00,0.3477686155780027,11.107075282730536,67839.0,0.0,0.0,0.0,0,0.00039902161,2.8199999,-0.00048305633,-1.723253,-0.5300383,-0.12720032,11.022572178834904,62439.0,0.0,0.0,0.0,0,0.00033333563,2.2,0.00038120997,-0.64416897,-0.89904684,-0.33242032
92704162,2026-05-13 13:32:46,2026-05-13 13:02:00,0.6408737786548409,9.777697546477828,17982.0,1.0,0.0,0.0,0,0.00041920145,1.8200001,-0.00037656489,-1.24177,-0.039873768,-0.054130919,9.670041108226021,16182.0,1.0,0.0,0.0,0,0.000324953,0.80000001,-2.1278292e-06,1.6486192,0.15729344,-0.054130919
92707912,2026-05-13 16:16:14,2026-05-13 15:46:00,0.39719254853993763,9.101975347298058,9794.0,2.0,0.0,1.0,0,0.00051121053,1.28,0.00035203042,0.74717426,-0.56552482,-0.91161615,8.878079256126435,7994.0,2.0,0.0,1.0,0,0.00071727828,2.03,0.00051926239,-0.25109407,-1.6575574,-0.2042007
92708453,2026-05-13 16:27:45,2026-05-13 14:27:00,0.7510779925874206,6.318968113746434,646.0,3.0,1.0,2.0,0,0.00046992116,1.67,0.00026854707,1.266194,-0.56552482,-0.91161615,7.796880342783522,3254.0,2.0,1.0,1.0,0,0.00035411317,2.47,0.00015110514,1.0812938,0.01045485,-0.42602682
92749649,2026-05-14 07:37:00,2026-05-14 11:37:00,2.4683455683564,10.905166678408571,54555.0,1.0,1.0,1.0,1,0.00065904245,3.3929999,0.0012010429,3.5192122,1.2116781,-1.0261335,9.498447354141044,14400.0,1.0,0.0,1.0,0,0.00045316099,1.67,0.00062297413,1.7440952,0.60596794,0.0024603931
92755985,2026-05-14 14:27:21,2026-05-14 13:27:00,0.6985376524679507,10.066413899028326,24600.0,1.0,0.0,0.0,0,0.00037571916,1.5369999,-0.0011798844,-2.5262928,0.13532475,0.16229418,9.900432891806899,21000.0,1.0,0.0,0.0,0,0.00041522444,1.35,0.00036844218,0.12513936,0.11722184,0.32088643
92794484,2026-05-15 06:52:48,2026-05-15 05:22:00,0.2906009057400355,10.978711793964997,59079.0,0.0,0.0,0.0,0,0.00037865233,1.78,0.00047470772,0.66786784,-1.251507,-2.2757208,10.88205800638073,53679.0,0.0,0.0,0.0,0,0.0006672272,1.75,0.00057453883,0.31383762,-1.995235,-2.6710551
92816284,2026-05-15 14:15:09,2026-05-15 13:15:00,0.5132029853229684,10.178198360706745,26532.0,1.0,0.0,0.0,0,0.00070826168,1.9299999,0.00043600431,0.44267327,0.056971058,-1.9950129,10.031132906371798,22932.0,1.0,0.0,0.0,0,0.00069676019,2.6600001,0.00055062637,2.4343829,-0.51716423,-3.1617055
92863125,2026-05-18 09:44:22,2026-05-18 09:14:00,0.24192065172527255,12.39613086369585,242931.0,0.0,0.0,0.0,0,0.00070316193,1.98,-0.00065430393,-0.74563521,0.091762595,-0.78632396,12.388660833441559,241131.0,0.0,0.0,0.0,0,0.00071235327,3.1700001,-0.00050235592,0.025660319,-0.36948779,-0.78632396
92873305,2026-05-18 16:08:58,2026-05-18 15:38:00,0.4041218726433727,10.013417611908324,23018.0,1.0,0.0,0.0,0,0.00085327803,5.3499999,0.00031970046,0.43801385,1.7324265,0.85417652,9.929350212061856,21218.0,1.0,0.0,0.0,0,0.00074483966,4.2800002,0.00086946879,0.99501264,0.42663941,0.086352266
92878258,2026-05-18 17:35:04,2026-05-18 13:35:00,0.90754910623203,8.529714471969909,5162.0,2.0,0.0,1.0,0,0.00089082215,4.79,-0.0026658045,-2.3708243,0.26881352,0.94632214,9.483720659717104,13838.0,1.0,0.0,0.0,0,0.00043489804,2.6070001,-0.0015155805,-2.9131649,-0.32180235,-0.27644855
92901499,2026-05-19 06:40:39,2026-05-19 04:40:00,0.39437789781320426,10.758732323843143,47096.0,0.0,0.0,0.0,0,0.00039683882,1.39,0.0010132436,2.1930914,-1.1958466,-0.47057781,10.592601610981907,39896.0,0.0,0.0,0.0,0,0.00066866755,3.6500001,0.0014754614,2.0882504,-0.92078871,0.28167367
92905766,2026-05-19 10:09:51,2026-05-19 09:39:00,0.3636294893614995,9.39391114817057,12501.0,1.0,0.0,0.0,0,0.00052733696,2.1500001,0.0013483566,1.7352867,-0.03459711,-0.24687466,9.231612507251722,10701.0,1.0,0.0,0.0,0,0.00064767664,3.5999999,0.00032529439,1.1589006,-0.027997969,-0.64949745
92943988,2026-05-20 09:00:09,2026-05-20 08:00:00,0.2998703470333171,11.30159931233399,82209.0,0.0,0.0,0.0,0,0.00055083522,1.677,0.00029589803,0.49254742,0.11290967,-1.0577652,11.256108784165866,78609.0,0.0,0.0,0.0,0,0.00042615019,1.0599999,0.00019054131,0.10064825,-0.94459134,-1.6578811
92991008,2026-05-21 09:39:49,2026-05-21 07:39:00,0.23048561986641547,11.392270810159385,88731.0,0.0,0.0,0.0,0,0.00053242093,2.0799999,-8.8315333e-05,-0.88793051,-0.25710961,0.0052306927,11.307548155199962,81531.0,0.0,0.0,0.0,0,0.00032763998,1.22,-0.00041806564,-0.39698777,-0.13649271,0.07293231
93028917,2026-05-22 07:41:02,2026-05-22 07:11:00,0.4836939091983742,11.26924751868317,79271.0,0.0,0.0,0.0,0,0.00030014283,1.1900001,-0.00073525595,-2.043308,0.50927782,0.064360544,11.246012872523313,77471.0,0.0,0.0,0.0,0,0.00026012448,1.1900001,-9.495009e-05,0.044911642,0.13021681,0.064360544
93029514,2026-05-22 08:36:56,2026-05-22 08:06:00,0.3528180285315044,8.014335737299424,3298.0,1.0,1.0,1.0,0,0.00040278662,0.81,-0.00037086298,0.39217794,-0.33966342,-0.068965942,7.1098794630722715,1498.0,1.0,1.0,1.0,0,0.00032704746,1.73,-0.00048584802,-0.85532415,-0.2713877,-0.068965942
93037747,2026-05-22 15:30:46,2026-05-22 15:00:00,0.36915105815544097,10.1093221647277,24784.0,2.0,0.0,0.0,0,0.00060218066,1.92,-0.0012546455,-1.2905955,-0.050694134,-0.23861438,10.033243075528665,22984.0,2.0,0.0,0.0,0,0.00034350285,0.92000002,-0.00055273232,-0.21579532,-0.094788104,-0.23861438
93064584,2026-05-25 09:09:03,2026-05-25 07:09:00,0.36201562036594276,12.372209771453605,236294.0,0.0,0.0,0.0,0,0.00034971233,0.88999999,-0.00027012514,-1.0055465,-0.851587,0.67477107,12.341245814701729,229094.0,0.0,0.0,0.0,0,0.00025259814,0.99000001,-0.00014315503,0.27123284,0.031351481,1.2255969
93070782,2026-05-25 15:59:41,2026-05-25 14:29:00,0.36843193542516345,10.062711058084105,24597.0,1.0,0.0,0.0,0,0.00030083308,1.09,0.00023434001,0.57492346,0.23992807,1.1614237,9.801011760946892,19197.0,1.0,0.0,0.0,0,0.00023772904,0.73000002,-0.00020342119,-0.39410824,1.4755538,1.196629
93086094,2026-05-26 08:40:30,2026-05-26 08:10:00,0.41655257048967115,10.999162197216895,60019.0,0.0,0.0,0.0,0,0.000362002,2.0699999,-0.00019852803,0.36970693,-1.1459514,-1.8153405,10.968611997043249,58219.0,0.0,0.0,0.0,0,0.00037236459,0.74000001,0.00037539072,1.5697773,-2.2777152,-1.8153405
93091481,2026-05-26 13:48:28,2026-05-26 13:18:00,0.3509246616922031,9.766751028962657,18450.0,1.0,0.0,0.0,0,0.00041695451,1.39,0.00023386316,0.11235099,0.54109013,-1.3559258,9.657842735875406,16650.0,1.0,0.0,0.0,0,0.00050515425,2.6600001,-0.00024724472,1.3959032,0.21011709,-1.3559258
93095183,2026-05-26 15:35:27,2026-05-26 15:05:00,0.45535419566964813,8.736007384569218,6392.0,2.0,0.0,1.0,0,0.00068960059,4.4400001,0.00093429012,0.61099273,-1.6959424,-1.9175724,8.394573477868327,4592.0,2.0,0.0,1.0,0,0.00070418534,1.96,0.00021965368,-0.69905096,-1.9474335,-1.9175724
93121138,2026-05-27 09:21:22,2026-05-27 07:21:00,0.45471306902408903,11.060447362590311,63933.0,0.0,0.0,0.0,0,0.00057895976,1.763,-0.0010256878,-1.4679128,-1.249716,-0.85260832,10.940313086039021,56733.0,0.0,0.0,0.0,0,0.00027135157,1.367,-0.00016882305,-0.16242658,-0.54547673,-1.0314726
93131167,2026-05-27 14:50:40,2026-05-27 14:20:00,0.21727928473191796,9.818147505369113,19718.0,1.0,0.0,0.0,0,0.00064006,2.5,-0.00094529125,-0.99888992,-3.0997376,-2.7828937,9.714986944665458,17918.0,1.0,0.0,0.0,0,0.00072875072,2.1099999,-0.0004583183,-0.27203214,-3.1370351,-2.7828937
93169426,2026-05-28 07:11:24,2026-05-28 09:41:00,1.0568399698382076,10.971073462599115,58820.0,0.0,0.0,0.0,0,0.00065699033,2.28,0.00074497511,0.90175933,-3.625766,-3.3103404,9.015055148790369,8976.0,1.0,0.0,1.0,0,0.00047492245,2.0899999,-0.0002851001,0.52868944,-1.0243143,-2.1065311
93184362,2026-05-28 17:04:21,2026-05-28 16:34:00,0.3104080597962547,10.45754506469412,35556.0,1.0,0.0,0.0,0,0.00077919831,3.54,-0.001954335,-1.362548,2.1406281,0.69023395,10.404444642103513,33756.0,1.0,0.0,0.0,0,0.00084645016,5.8530002,-0.0018726778,-1.9078174,2.4366596,0.84774542
93199497,2026-05-28 20:45:24,2026-05-28 18:45:00,0.426603499830783,9.47975663562107,13239.0,2.0,0.0,0.0,0,0.00035840672,0.56,-0.00018200067,-0.16054036,2.7463226,3.1425591,8.681350777582521,6039.0,2.0,0.0,0.0,0,0.0006269791,2.27,0.00021437687,0.24692771,2.8287492,2.0177832
93210316,2026-05-29 09:09:04,2026-05-29 07:39:00,0.2314437858728782,10.677085049993375,44616.0,0.0,0.0,0.0,0,0.00052009081,1.5700001,-0.00022575687,0.87301242,1.3052456,1.8735682,10.544051132937742,39216.0,0.0,0.0,0.0,0,0.00029990121,1.6799999,-7.1635492e-05,0.28637743,1.1543777,1.4411776
93235333,2026-05-29 21:01:51,2026-05-29 20:31:00,0.3470383128996622,10.655846592727919,42716.0,1.0,0.0,0.0,0,0.00036966908,1.52,0.00030980603,-1.0824224,-0.12465739,1.2821077,10.612508082252363,40916.0,1.0,0.0,0.0,0,0.00045264966,2.0699999,-0.00060922629,-1.5189306,0.54071599,2.0442057
93252299,2026-06-01 11:07:05,2026-06-01 07:07:00,0.3518822170678634,12.306144199254389,223509.0,0.0,0.0,0.0,0,0.00056239427,3.74,-0.00073980028,-0.17084603,-1.1793811,-1.1589977,12.238781819939879,209109.0,0.0,0.0,0.0,0,0.0003667688,1.28,-0.00063515175,0.1628513,-1.4331192,-0.76752168
93277546,2026-06-01 16:40:02,2026-06-01 16:10:00,1.04545906933093,9.834458966125691,19975.0,1.0,0.0,0.0,0,0.0013014491,5.9499998,0.0015741596,0.19820943,-3.1452961,-0.76099128,9.733055040134587,18175.0,1.0,0.0,0.0,0,0.00067046034,1.3099999,-0.0001399504,-0.17468832,-0.34142807,-0.76099128
